Id,SalePrice
2734,158016.80836050038
2735,129544.01239098981
2736,141739.75295993593
2737,109108.28919247608
2738,177731.27915255923
2739,172009.98755569046
2740,152712.53645198524
2741,141838.73152298713
2742,175620.57891721732
2743,139473.70415835886
2744,148268.18024419725
2745,140899.97402160382
2746,113516.06421146367
2747,170086.34815005236
2748,132542.40019169217
2749,117428.92669955641
2750,120559.94703569624
2751,103808.86586565501
2752,246872.45576579217
2753,161509.5840467445
2754,238721.71292297123
2755,161112.315960992
2756,45077.00316332956
2757,59887.84644111525
2758,47710.11013957858
2759,156261.86360000796
2760,133409.25427444046
2761,149942.18492379074
2762,153472.39918658207
2763,200497.75043097336
2764,183687.14289228863
2765,256544.53137289453
2766,118811.7893453004
2767,69516.62161107338
2768,142780.7137579521
2769,129127.12416153331
2770,179461.6306920217
2771,107978.21228298289
2772,104094.80847765855
2773,155918.51429691445
2774,148806.65950508777
2775,118116.39441347134
2776,148422.45989706274
2777,171108.5833639017
2778,133220.25156970683
2779,136640.57118989108
2780,129318.43128256174
2781,93084.72154664353
2782,82275.73381626187
2783,65806.78367830114
2784,128141.76404633385
2785,140266.1896085788
2786,20515.133831803454
2787,137632.20331487455
2788,48584.588095334824
2789,214228.39539067843
2790,88371.76460344368
2791,129951.6052452767
2792,46674.55217999662
2793,164211.68889395206
2794,63873.382250669296
2795,113593.3259091375
2796,89792.63591541944
2797,238402.1258557064
2798,106115.94589445414
2799,105348.83587241056
2800,70473.41003861371
2801,129183.30638089834
2802,132624.71315542632
2803,224551.67622204893
2804,151088.9131972409
2805,96360.66018935828
2806,96478.50513080927
2807,173688.0054087555
2808,139676.35459653975
2809,133704.38562573877
2810,123830.55090340949
2811,165485.48254053842
2812,163005.70810923516
2813,212804.10453187732
2814,211579.43869053968
2815,96866.93378162512
2816,239716.3103927148
2817,132407.46868469496
2818,120287.62344643171
2819,187808.0253507737
2820,129412.82157492684
2821,111075.30104770476
2822,203946.8937996322
2823,290122.8891983235
2824,175935.50075493753
2825,146000.99435658357
2826,120407.63887243927
2827,165695.7368137152
2828,233656.22395559505
2829,223776.65994274605
2830,251821.8117817907
2831,204111.63835742464
2832,228843.82044244627
2833,266461.78744381433
2834,224134.1577833657
2835,234330.45721825154
2836,207200.153202318
2837,182921.99896898097
2838,148740.03962241707
2839,176197.76001480338
2840,216262.3468695127
2841,213330.08985196904
2842,219141.37685058767
2843,151463.66063058143
2844,187140.20899836544
2845,110252.55750225601
2846,215242.6412390801
2847,192233.52918696566
2848,232796.4396346968
2849,223207.32616433385
2850,276424.53733959876
2851,233387.57583845
2852,240326.1384275515
2853,228469.4151514297
2854,151576.7154339298
2855,216492.28813251364
2856,216166.1778761719
2857,207129.39778923476
2858,211170.93235876155
2859,104070.60944930429
2860,123276.3934964065
2861,133730.90397074667
2862,214961.69145756552
2863,127044.22646247572
2864,250462.51350967633
2865,163954.5875292163
2866,214329.9815025382
2867,76686.96742251946
2868,148894.10163762455
2869,120533.07152347383
2870,136633.2208054444
2871,86253.08771698223
2872,212.88030094315764
2873,86765.28430443315
2874,133342.19152494555
2875,145759.14237882872
2876,161431.8468941938
2877,139975.3003919404
2878,170883.1354368769
2879,127874.74788337073
2880,117978.30707273004
2881,148633.14017972175
2882,146485.78027112922
2883,194677.6478855122
2884,200951.6213191977
2885,175870.97635797737
2886,180322.8024793152
2887,107996.31057421688
2888,151464.90560146305
2889,39531.8043568139
2890,56603.88445955585
2891,164046.93254378135
2892,22126.682666273322
2893,111632.15396748157
2894,24237.616244326113
2895,261041.4139601714
2896,253813.44577362866
2897,204870.72099253407
2898,212613.88100559474
2899,243710.45120253274
2900,170669.2189682565
2901,201415.3106164442
2902,191259.02473945962
2903,292191.8214701478
2904,308483.3708317396
2905,49574.841597187566
2906,238654.469860435
2907,118399.23408553179
2908,109470.0007645596
2909,202261.8310411605
2910,52498.297075616196
2911,87980.8803185363
2912,146367.98593788338
2913,88001.95680827729
2914,71997.89269850985
2915,71997.89269850985
2916,89099.41019761376
2917,151465.93231638602
2918,108160.42129487963
2919,242276.66858772316
